study_accession,sample_accession,experiment_accession,run_accession,tax_id,scientific_name,fastq_ftp,submitted_ftp,sra_ftp,bam_match,samplename
PRJEB34634,SAMEA5989477,ERX3572248,ERR3574010,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574010/ERR3574010_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574010/ERR3574010_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574010/WTCHG_555216_281104.bam,,WTCHG_555216_281104,WIT-DW-1000-AUT
PRJEB34634,SAMEA5989477,ERX3572249,ERR3574011,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574011/ERR3574011_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574011/ERR3574011_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574011/WTCHG_555217_281104.bam,,WTCHG_555217_281104,WIT-DW-1000-AUT
PRJEB34634,SAMEA5989477,ERX3572250,ERR3574012,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574012/ERR3574012_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574012/ERR3574012_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574012/WTCHG_555219_281104.bam,,WTCHG_555219_281104,WIT-DW-1000-AUT
PRJEB34634,SAMEA5989477,ERX3572251,ERR3574013,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574013/ERR3574013_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574013/ERR3574013_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574013/WTCHG_555214_281104.bam,,WTCHG_555214_281104,WIT-DW-1000-AUT
PRJEB34634,SAMEA5989477,ERX3572252,ERR3574014,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574014/ERR3574014_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574014/ERR3574014_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574014/WTCHG_555218_281104.bam,,WTCHG_555218_281104,WIT-DW-1000-AUT
PRJEB34634,SAMEA5989477,ERX3572253,ERR3574015,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574015/ERR3574015_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574015/ERR3574015_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574015/WTCHG_555220_281104.bam,,WTCHG_555220_281104,WIT-DW-1000-AUT
PRJEB34634,SAMEA5989477,ERX3572254,ERR3574016,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574016/ERR3574016_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574016/ERR3574016_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574016/WTCHG_559240_281104.bam,,WTCHG_559240_281104,WIT-DW-1000-AUT
PRJEB34634,SAMEA5989477,ERX3572255,ERR3574017,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574017/ERR3574017_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574017/ERR3574017_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574017/WTCHG_559242_281104.bam,,WTCHG_559242_281104,WIT-DW-1000-AUT
PRJEB34634,SAMEA5989477,ERX3572256,ERR3574018,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574018/ERR3574018_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574018/ERR3574018_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574018/WTCHG_559243_281104.bam,,WTCHG_559243_281104,WIT-DW-1000-AUT
PRJEB34634,SAMEA5989477,ERX3572257,ERR3574019,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574019/ERR3574019_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574019/ERR3574019_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574019/WTCHG_559241_281104.bam,,WTCHG_559241_281104,WIT-DW-1000-AUT
PRJEB34634,SAMEA5989477,ERX3572258,ERR3574020,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574020/ERR3574020_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574020/ERR3574020_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574020/WTCHG_559244_281104.bam,,WTCHG_559244_281104,WIT-DW-1000-AUT
PRJEB34634,SAMEA5989477,ERX3572259,ERR3574021,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574021/ERR3574021_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574021/ERR3574021_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574021/WTCHG_550636_276139.bam,,WTCHG_550636_276139,WIT-DW-1000-SUM
PRJEB34634,SAMEA5989477,ERX3572260,ERR3574022,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574022/ERR3574022_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574022/ERR3574022_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574022/WTCHG_551514_276139.bam,,WTCHG_551514_276139,WIT-DW-1000-SUM
PRJEB34634,SAMEA5989477,ERX3572261,ERR3574023,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574023/ERR3574023_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574023/ERR3574023_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574023/WTCHG_551515_276139.bam,,WTCHG_551515_276139,WIT-DW-1000-SUM
PRJEB34634,SAMEA5989477,ERX3572262,ERR3574024,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574024/ERR3574024_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574024/ERR3574024_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574024/WTCHG_554367_276139.bam,,WTCHG_554367_276139,WIT-DW-1000-SUM
PRJEB34634,SAMEA5989477,ERX3572263,ERR3574025,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574025/ERR3574025_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574025/ERR3574025_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574025/WTCHG_554366_276139.bam,,WTCHG_554366_276139,WIT-DW-1000-SUM
PRJEB34634,SAMEA5989477,ERX3572264,ERR3574026,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574026/ERR3574026_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574026/ERR3574026_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574026/WTCHG_555214_276139.bam,,WTCHG_555214_276139,WIT-DW-1000-SUM
PRJEB34634,SAMEA5989477,ERX3572265,ERR3574027,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574027/ERR3574027_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574027/ERR3574027_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574027/WTCHG_555220_276139.bam,,WTCHG_555220_276139,WIT-DW-1000-SUM
PRJEB34634,SAMEA5989477,ERX3572266,ERR3574028,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574028/ERR3574028_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574028/ERR3574028_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574028/WTCHG_555216_276139.bam,,WTCHG_555216_276139,WIT-DW-1000-SUM
PRJEB34634,SAMEA5989477,ERX3572267,ERR3574029,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574029/ERR3574029_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574029/ERR3574029_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574029/WTCHG_555221_276139.bam,,WTCHG_555221_276139,WIT-DW-1000-SUM
PRJEB34634,SAMEA5989477,ERX3572268,ERR3574030,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574030/ERR3574030_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574030/ERR3574030_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574030/WTCHG_555218_276139.bam,,WTCHG_555218_276139,WIT-DW-1000-SUM
PRJEB34634,SAMEA5989477,ERX3572269,ERR3574031,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574031/ERR3574031_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574031/ERR3574031_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574031/WTCHG_555217_276139.bam,,WTCHG_555217_276139,WIT-DW-1000-SUM
PRJEB34634,SAMEA5989477,ERX3572270,ERR3574032,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574032/ERR3574032_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574032/ERR3574032_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574032/WTCHG_555215_276139.bam,,WTCHG_555215_276139,WIT-DW-1000-SUM
PRJEB34634,SAMEA5989477,ERX3572271,ERR3574033,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574033/ERR3574033_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574033/ERR3574033_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574033/WTCHG_555219_276139.bam,,WTCHG_555219_276139,WIT-DW-1000-SUM
PRJEB34634,SAMEA5989477,ERX3572272,ERR3574034,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574034/ERR3574034_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574034/ERR3574034_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574034/WTCHG_559240_276139.bam,,WTCHG_559240_276139,WIT-DW-1000-SUM
PRJEB34634,SAMEA5989477,ERX3572273,ERR3574035,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574035/ERR3574035_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574035/ERR3574035_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574035/WTCHG_559243_276139.bam,,WTCHG_559243_276139,WIT-DW-1000-SUM
PRJEB34634,SAMEA5989477,ERX3572274,ERR3574036,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574036/ERR3574036_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574036/ERR3574036_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574036/WTCHG_559244_276139.bam,,WTCHG_559244_276139,WIT-DW-1000-SUM
PRJEB34634,SAMEA5989477,ERX3572275,ERR3574037,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574037/ERR3574037_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574037/ERR3574037_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574037/WTCHG_559242_276139.bam,,WTCHG_559242_276139,WIT-DW-1000-SUM
PRJEB34634,SAMEA5989477,ERX3572276,ERR3574038,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574038/ERR3574038_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574038/ERR3574038_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574038/WTCHG_559241_276139.bam,,WTCHG_559241_276139,WIT-DW-1000-SUM
PRJEB34634,SAMEA5989477,ERX3572277,ERR3574039,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574039/ERR3574039_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574039/ERR3574039_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574039/WTCHG_550636_286164.bam,,WTCHG_550636_286164,WIT-DW-1000-WIN
PRJEB34634,SAMEA5989477,ERX3572278,ERR3574040,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574040/ERR3574040_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574040/ERR3574040_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574040/WTCHG_551515_286164.bam,,WTCHG_551515_286164,WIT-DW-1000-WIN
PRJEB34634,SAMEA5989477,ERX3572279,ERR3574041,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574041/ERR3574041_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574041/ERR3574041_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574041/WTCHG_551514_286164.bam,,WTCHG_551514_286164,WIT-DW-1000-WIN
PRJEB34634,SAMEA5989477,ERX3572280,ERR3574042,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574042/ERR3574042_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574042/ERR3574042_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574042/WTCHG_554367_286164.bam,,WTCHG_554367_286164,WIT-DW-1000-WIN
PRJEB34634,SAMEA5989477,ERX3572281,ERR3574043,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574043/ERR3574043_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574043/ERR3574043_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574043/WTCHG_554366_286164.bam,,WTCHG_554366_286164,WIT-DW-1000-WIN
PRJEB34634,SAMEA5989477,ERX3572282,ERR3574044,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574044/ERR3574044_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574044/ERR3574044_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574044/WTCHG_555221_286164.bam,,WTCHG_555221_286164,WIT-DW-1000-WIN
PRJEB34634,SAMEA5989477,ERX3572283,ERR3574045,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574045/ERR3574045_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574045/ERR3574045_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574045/WTCHG_555218_286164.bam,,WTCHG_555218_286164,WIT-DW-1000-WIN
PRJEB34634,SAMEA5989477,ERX3572284,ERR3574046,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574046/ERR3574046_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574046/ERR3574046_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574046/WTCHG_555215_286164.bam,,WTCHG_555215_286164,WIT-DW-1000-WIN
PRJEB34634,SAMEA5989477,ERX3572285,ERR3574047,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574047/ERR3574047_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574047/ERR3574047_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574047/WTCHG_555219_286164.bam,,WTCHG_555219_286164,WIT-DW-1000-WIN
PRJEB34634,SAMEA5989477,ERX3572286,ERR3574048,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574048/ERR3574048_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574048/ERR3574048_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574048/WTCHG_555216_286164.bam,,WTCHG_555216_286164,WIT-DW-1000-WIN
PRJEB34634,SAMEA5989477,ERX3572287,ERR3574049,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574049/ERR3574049_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574049/ERR3574049_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574049/WTCHG_555220_286164.bam,,WTCHG_555220_286164,WIT-DW-1000-WIN
PRJEB34634,SAMEA5989477,ERX3572288,ERR3574050,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574050/ERR3574050_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574050/ERR3574050_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574050/WTCHG_555217_286164.bam,,WTCHG_555217_286164,WIT-DW-1000-WIN
PRJEB34634,SAMEA5989477,ERX3572289,ERR3574051,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574051/ERR3574051_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574051/ERR3574051_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574051/WTCHG_555214_286164.bam,,WTCHG_555214_286164,WIT-DW-1000-WIN
PRJEB34634,SAMEA5989477,ERX3572290,ERR3574052,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574052/ERR3574052_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574052/ERR3574052_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574052/WTCHG_559240_286164.bam,,WTCHG_559240_286164,WIT-DW-1000-WIN
PRJEB34634,SAMEA5989477,ERX3572291,ERR3574053,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574053/ERR3574053_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574053/ERR3574053_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574053/WTCHG_559244_286164.bam,,WTCHG_559244_286164,WIT-DW-1000-WIN
PRJEB34634,SAMEA5989477,ERX3572292,ERR3574054,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574054/ERR3574054_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574054/ERR3574054_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574054/WTCHG_559243_286164.bam,,WTCHG_559243_286164,WIT-DW-1000-WIN
PRJEB34634,SAMEA5989477,ERX3572293,ERR3574055,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574055/ERR3574055_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574055/ERR3574055_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574055/WTCHG_559241_286164.bam,,WTCHG_559241_286164,WIT-DW-1000-WIN
PRJEB34634,SAMEA5989477,ERX3572294,ERR3574056,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574056/ERR3574056_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574056/ERR3574056_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574056/WTCHG_559242_286164.bam,,WTCHG_559242_286164,WIT-DW-1000-WIN
PRJEB34634,SAMEA5989477,ERX3572295,ERR3574057,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574057/ERR3574057_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574057/ERR3574057_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574057/WTCHG_550636_279175.bam,,WTCHG_550636_279175,WIT-DW-250-AUT
PRJEB34634,SAMEA5989477,ERX3572296,ERR3574058,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574058/ERR3574058_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574058/ERR3574058_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574058/WTCHG_551514_279175.bam,,WTCHG_551514_279175,WIT-DW-250-AUT
PRJEB34634,SAMEA5989477,ERX3572297,ERR3574059,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574059/ERR3574059_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574059/ERR3574059_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574059/WTCHG_551515_279175.bam,,WTCHG_551515_279175,WIT-DW-250-AUT
PRJEB34634,SAMEA5989477,ERX3572298,ERR3574060,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574060/ERR3574060_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574060/ERR3574060_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574060/WTCHG_554366_279175.bam,,WTCHG_554366_279175,WIT-DW-250-AUT
PRJEB34634,SAMEA5989477,ERX3572299,ERR3574061,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574061/ERR3574061_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574061/ERR3574061_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574061/WTCHG_554367_279175.bam,,WTCHG_554367_279175,WIT-DW-250-AUT
PRJEB34634,SAMEA5989477,ERX3572300,ERR3574062,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574062/ERR3574062_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574062/ERR3574062_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574062/WTCHG_555221_279175.bam,,WTCHG_555221_279175,WIT-DW-250-AUT
PRJEB34634,SAMEA5989477,ERX3572301,ERR3574063,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574063/ERR3574063_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574063/ERR3574063_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574063/WTCHG_555217_279175.bam,,WTCHG_555217_279175,WIT-DW-250-AUT
PRJEB34634,SAMEA5989477,ERX3572302,ERR3574064,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574064/ERR3574064_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574064/ERR3574064_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574064/WTCHG_555216_279175.bam,,WTCHG_555216_279175,WIT-DW-250-AUT
PRJEB34634,SAMEA5989477,ERX3572303,ERR3574065,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574065/ERR3574065_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574065/ERR3574065_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574065/WTCHG_555218_279175.bam,,WTCHG_555218_279175,WIT-DW-250-AUT
PRJEB34634,SAMEA5989477,ERX3572304,ERR3574066,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574066/ERR3574066_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574066/ERR3574066_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574066/WTCHG_555215_279175.bam,,WTCHG_555215_279175,WIT-DW-250-AUT
PRJEB34634,SAMEA5989477,ERX3572305,ERR3574067,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574067/ERR3574067_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574067/ERR3574067_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574067/WTCHG_555220_279175.bam,,WTCHG_555220_279175,WIT-DW-250-AUT
PRJEB34634,SAMEA5989477,ERX3572306,ERR3574068,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574068/ERR3574068_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574068/ERR3574068_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574068/WTCHG_555219_279175.bam,,WTCHG_555219_279175,WIT-DW-250-AUT
PRJEB34634,SAMEA5989477,ERX3572307,ERR3574069,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574069/ERR3574069_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574069/ERR3574069_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574069/WTCHG_555214_279175.bam,,WTCHG_555214_279175,WIT-DW-250-AUT
