run_accession,analysis_accession,sample_accession,study_accession,analysis_type,tax_id,scientific_name,submitted_ftp,study_accession,experiment_accession,fastq_ftp,submitted_ftp,sra_ftp,bam_match,samplename
ERR3573620,ERZ2271361,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271361/ERR3573620.fasta.gz,PRJEB34634,ERX3571858,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3573620/ERR3573620_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3573620/ERR3573620_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573620/WTCHG_555214_288188.bam,,WTCHG_555214_288188,WAT-DW-100-SUM
ERR3573621,ERZ2272256,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272256/ERR3573621.fasta.gz,PRJEB34634,ERX3571859,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3573621/ERR3573621_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3573621/ERR3573621_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573621/WTCHG_555221_288188.bam,,WTCHG_555221_288188,WAT-DW-100-SUM
ERR3573622,ERZ2272239,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272239/ERR3573622.fasta.gz,PRJEB34634,ERX3571860,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3573622/ERR3573622_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3573622/ERR3573622_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573622/WTCHG_559242_288188.bam,,WTCHG_559242_288188,WAT-DW-100-SUM
ERR3573623,ERZ2272371,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272371/ERR3573623.fasta.gz,PRJEB34634,ERX3571861,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3573623/ERR3573623_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3573623/ERR3573623_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573623/WTCHG_559243_288188.bam,,WTCHG_559243_288188,WAT-DW-100-SUM
ERR3573624,ERZ2271261,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271261/ERR3573624.fasta.gz,PRJEB34634,ERX3571862,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3573624/ERR3573624_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3573624/ERR3573624_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573624/WTCHG_559244_288188.bam,,WTCHG_559244_288188,WAT-DW-100-SUM
ERR3573625,ERZ2271515,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271515/ERR3573625.fasta.gz,PRJEB34634,ERX3571863,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3573625/ERR3573625_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3573625/ERR3573625_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573625/WTCHG_559241_288188.bam,,WTCHG_559241_288188,WAT-DW-100-SUM
ERR3573626,ERZ2271799,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271799/ERR3573626.fasta.gz,PRJEB34634,ERX3571864,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573626/ERR3573626_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573626/ERR3573626_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573626/WTCHG_559240_288188.bam,,WTCHG_559240_288188,WAT-DW-100-SUM
ERR3573627,ERZ2271820,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271820/ERR3573627.fasta.gz,PRJEB34634,ERX3571865,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3573627/ERR3573627_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3573627/ERR3573627_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573627/WTCHG_550636_202118.bam,,WTCHG_550636_202118,WAT-DW-100-WIN
ERR3573628,ERZ2271737,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271737/ERR3573628.fasta.gz,PRJEB34634,ERX3571866,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3573628/ERR3573628_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3573628/ERR3573628_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573628/WTCHG_551514_202118.bam,,WTCHG_551514_202118,WAT-DW-100-WIN
ERR3573629,ERZ2271777,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271777/ERR3573629.fasta.gz,PRJEB34634,ERX3571867,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3573629/ERR3573629_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3573629/ERR3573629_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573629/WTCHG_551515_202118.bam,,WTCHG_551515_202118,WAT-DW-100-WIN
ERR3573630,ERZ2271982,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271982/ERR3573630.fasta.gz,PRJEB34634,ERX3571868,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3573630/ERR3573630_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3573630/ERR3573630_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573630/WTCHG_554367_202118.bam,,WTCHG_554367_202118,WAT-DW-100-WIN
ERR3573631,ERZ2271741,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271741/ERR3573631.fasta.gz,PRJEB34634,ERX3571869,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3573631/ERR3573631_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3573631/ERR3573631_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573631/WTCHG_554366_202118.bam,,WTCHG_554366_202118,WAT-DW-100-WIN
ERR3573632,ERZ2271241,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271241/ERR3573632.fasta.gz,PRJEB34634,ERX3571870,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3573632/ERR3573632_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3573632/ERR3573632_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573632/WTCHG_555214_202118.bam,,WTCHG_555214_202118,WAT-DW-100-WIN
ERR3573633,ERZ2271410,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271410/ERR3573633.fasta.gz,PRJEB34634,ERX3571871,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3573633/ERR3573633_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3573633/ERR3573633_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573633/WTCHG_555219_202118.bam,,WTCHG_555219_202118,WAT-DW-100-WIN
ERR3573634,ERZ2272706,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272706/ERR3573634.fasta.gz,PRJEB34634,ERX3571872,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3573634/ERR3573634_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3573634/ERR3573634_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573634/WTCHG_555220_202118.bam,,WTCHG_555220_202118,WAT-DW-100-WIN
ERR3573635,ERZ2272791,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272791/ERR3573635.fasta.gz,PRJEB34634,ERX3571873,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3573635/ERR3573635_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3573635/ERR3573635_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573635/WTCHG_555216_202118.bam,,WTCHG_555216_202118,WAT-DW-100-WIN
ERR3573636,ERZ2271857,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271857/ERR3573636.fasta.gz,PRJEB34634,ERX3571874,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573636/ERR3573636_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573636/ERR3573636_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573636/WTCHG_555215_202118.bam,,WTCHG_555215_202118,WAT-DW-100-WIN
ERR3573637,ERZ2271874,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271874/ERR3573637.fasta.gz,PRJEB34634,ERX3571875,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3573637/ERR3573637_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3573637/ERR3573637_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573637/WTCHG_555218_202118.bam,,WTCHG_555218_202118,WAT-DW-100-WIN
ERR3573638,ERZ2271260,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271260/ERR3573638.fasta.gz,PRJEB34634,ERX3571876,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3573638/ERR3573638_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3573638/ERR3573638_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573638/WTCHG_555217_202118.bam,,WTCHG_555217_202118,WAT-DW-100-WIN
ERR3573639,ERZ2272262,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272262/ERR3573639.fasta.gz,PRJEB34634,ERX3571877,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3573639/ERR3573639_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3573639/ERR3573639_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573639/WTCHG_555221_202118.bam,,WTCHG_555221_202118,WAT-DW-100-WIN
ERR3573640,ERZ2270718,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2270718/ERR3573640.fasta.gz,PRJEB34634,ERX3571878,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3573640/ERR3573640_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3573640/ERR3573640_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573640/WTCHG_559241_202118.bam,,WTCHG_559241_202118,WAT-DW-100-WIN
ERR3573641,ERZ2270405,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2270405/ERR3573641.fasta.gz,PRJEB34634,ERX3571879,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3573641/ERR3573641_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3573641/ERR3573641_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573641/WTCHG_559244_202118.bam,,WTCHG_559244_202118,WAT-DW-100-WIN
ERR3573642,ERZ2272593,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272593/ERR3573642.fasta.gz,PRJEB34634,ERX3571880,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3573642/ERR3573642_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3573642/ERR3573642_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573642/WTCHG_559242_202118.bam,,WTCHG_559242_202118,WAT-DW-100-WIN
ERR3573643,ERZ2271502,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271502/ERR3573643.fasta.gz,PRJEB34634,ERX3571881,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3573643/ERR3573643_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3573643/ERR3573643_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573643/WTCHG_559243_202118.bam,,WTCHG_559243_202118,WAT-DW-100-WIN
ERR3573644,ERZ2272424,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272424/ERR3573644.fasta.gz,PRJEB34634,ERX3571882,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3573644/ERR3573644_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3573644/ERR3573644_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573644/WTCHG_559240_202118.bam,,WTCHG_559240_202118,WAT-DW-100-WIN
ERR3573645,ERZ2271881,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271881/ERR3573645.fasta.gz,PRJEB34634,ERX3571883,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3573645/ERR3573645_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3573645/ERR3573645_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573645/WTCHG_550636_296189.bam,,WTCHG_550636_296189,WAT-DW-1000-AUT
ERR3573646,ERZ2271885,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271885/ERR3573646.fasta.gz,PRJEB34634,ERX3571884,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573646/ERR3573646_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573646/ERR3573646_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573646/WTCHG_551515_296189.bam,,WTCHG_551515_296189,WAT-DW-1000-AUT
ERR3573647,ERZ2227315,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ222/ERZ2227315/ERR3573647.fasta.gz,PRJEB34634,ERX3571885,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3573647/ERR3573647_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3573647/ERR3573647_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573647/WTCHG_551514_296189.bam,,WTCHG_551514_296189,WAT-DW-1000-AUT
ERR3573648,ERZ2271901,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271901/ERR3573648.fasta.gz,PRJEB34634,ERX3571886,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3573648/ERR3573648_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3573648/ERR3573648_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573648/WTCHG_554366_296189.bam,,WTCHG_554366_296189,WAT-DW-1000-AUT
ERR3573649,ERZ2272675,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272675/ERR3573649.fasta.gz,PRJEB34634,ERX3571887,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3573649/ERR3573649_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3573649/ERR3573649_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573649/WTCHG_554367_296189.bam,,WTCHG_554367_296189,WAT-DW-1000-AUT
ERR3573650,ERZ2271655,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271655/ERR3573650.fasta.gz,PRJEB34634,ERX3571888,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3573650/ERR3573650_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3573650/ERR3573650_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573650/WTCHG_555215_296189.bam,,WTCHG_555215_296189,WAT-DW-1000-AUT
ERR3573651,ERZ2272700,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272700/ERR3573651.fasta.gz,PRJEB34634,ERX3571889,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3573651/ERR3573651_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3573651/ERR3573651_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573651/WTCHG_555214_296189.bam,,WTCHG_555214_296189,WAT-DW-1000-AUT
ERR3573652,ERZ2272115,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272115/ERR3573652.fasta.gz,PRJEB34634,ERX3571890,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3573652/ERR3573652_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3573652/ERR3573652_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573652/WTCHG_555217_296189.bam,,WTCHG_555217_296189,WAT-DW-1000-AUT
ERR3573653,ERZ2271935,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271935/ERR3573653.fasta.gz,PRJEB34634,ERX3571891,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3573653/ERR3573653_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3573653/ERR3573653_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573653/WTCHG_555221_296189.bam,,WTCHG_555221_296189,WAT-DW-1000-AUT
ERR3573654,ERZ2271912,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271912/ERR3573654.fasta.gz,PRJEB34634,ERX3571892,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3573654/ERR3573654_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3573654/ERR3573654_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573654/WTCHG_555216_296189.bam,,WTCHG_555216_296189,WAT-DW-1000-AUT
ERR3573655,ERZ2272082,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272082/ERR3573655.fasta.gz,PRJEB34634,ERX3571893,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3573655/ERR3573655_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3573655/ERR3573655_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573655/WTCHG_555219_296189.bam,,WTCHG_555219_296189,WAT-DW-1000-AUT
ERR3573656,ERZ2272227,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272227/ERR3573656.fasta.gz,PRJEB34634,ERX3571894,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573656/ERR3573656_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573656/ERR3573656_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573656/WTCHG_555220_296189.bam,,WTCHG_555220_296189,WAT-DW-1000-AUT
ERR3573657,ERZ2272264,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272264/ERR3573657.fasta.gz,PRJEB34634,ERX3571895,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3573657/ERR3573657_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3573657/ERR3573657_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573657/WTCHG_555218_296189.bam,,WTCHG_555218_296189,WAT-DW-1000-AUT
ERR3573658,ERZ2271706,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271706/ERR3573658.fasta.gz,PRJEB34634,ERX3571896,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3573658/ERR3573658_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3573658/ERR3573658_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573658/WTCHG_559241_296189.bam,,WTCHG_559241_296189,WAT-DW-1000-AUT
ERR3573659,ERZ2271724,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271724/ERR3573659.fasta.gz,PRJEB34634,ERX3571897,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3573659/ERR3573659_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3573659/ERR3573659_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573659/WTCHG_559240_296189.bam,,WTCHG_559240_296189,WAT-DW-1000-AUT
ERR3573660,ERZ2272187,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272187/ERR3573660.fasta.gz,PRJEB34634,ERX3571898,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3573660/ERR3573660_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3573660/ERR3573660_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573660/WTCHG_559242_296189.bam,,WTCHG_559242_296189,WAT-DW-1000-AUT
ERR3573661,ERZ2272306,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272306/ERR3573661.fasta.gz,PRJEB34634,ERX3571899,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3573661/ERR3573661_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3573661/ERR3573661_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573661/WTCHG_559244_296189.bam,,WTCHG_559244_296189,WAT-DW-1000-AUT
ERR3573662,ERZ2271691,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271691/ERR3573662.fasta.gz,PRJEB34634,ERX3571900,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3573662/ERR3573662_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3573662/ERR3573662_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573662/WTCHG_559243_296189.bam,,WTCHG_559243_296189,WAT-DW-1000-AUT
ERR3573663,ERZ2272447,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272447/ERR3573663.fasta.gz,PRJEB34634,ERX3571901,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3573663/ERR3573663_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3573663/ERR3573663_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573663/WTCHG_550636_291129.bam,,WTCHG_550636_291129,WAT-DW-1000-SUM
